513,4
514,2
514,4
515,2
515,4
516,2
516,4
517,2
517,4
518,2
518,4
519,2
519,4
520,2
520,4
521,2
521,4
522,2
522,4
523,2
523,4
524,2
524,4
525,2
525,4
526,2
526,4
527,2
527,4
528,2
528,4
529,2
529,4
530,2
530,4
531,2
531,4
532,2
532,4
533,2
533,4
534,2
534,4
535,2
535,4
536,2
536,4
537,2
537,4
538,2
538,4
539,2
539,4
540,2
540,4
541,2
541,4
542,2
542,4
543,2
543,4
544,2
544,4
545,2
545,4
546,2
546,4
547,3
548,3
549,3
550,3
551,3
552,3
553,3
554,3
555,3
556,3
557,3
558,3
559,3
560,3
561,3
562,3
563,3
564,3
565,3
566,3
567,3
568,3
569,3
570,3
571,3
571,4
572,3
573,3
573,4
574,3
575,3
576,3
577,3
578,3
579,3
580,3
581,3
582,3
583,3
584,3
585,3
586,3
587,3
587,5
588,3
589,3
590,3
591,3
592,3
593,3
594,3
595,3
596,3
597,3
597,9
598,3
599,3
600,3
601,3
601,4
602,3
603,3
604,3
605,3
606,3
607,3
608,3
609,3
610,3
611,3
612,3
613,3
614,3
615,3
616,3
617,3
618,3
619,3
620,3
621,3
622,3
623,3
624,3
624,4
625,3
626,3
627,3
628,3
629,3
630,3
631,3
632,3
633,3
634,3
635,3
636,3
637,3
638,3
639,3
640,3
641,3
642,3
643,3
644,3
645,3
646,3
647,3
648,3
649,3
650,3
651,3
652,3
653,3
654,3
655,3
656,3
657,3
658,3
659,3
660,3
661,3
662,3
663,3
664,3
665,3
666,3
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
674,5
675,3
676,3
677,3
678,3
678,4
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
690,8
691,3
691,8
692,3
692,9
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,3
731,3
732,3
733,3
734,3
735,3
735,4
736,3
737,3
737,5
738,3
738,5
739,3
739,4
740,3
740,4
741,3
741,4
742,3
743,3
744,3
745,3
746,3
746,5
747,3
748,3
749,4
750,4
751,4
751,5
752,4
753,4
754,4
755,4
755,5
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
763,5
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
771,5
772,4
772,5
773,4
774,4
775,4
775,7
776,4
777,4
777,5
778,4
778,5
779,4
780,4
781,4
782,4
783,4
784,4
784,5
785,4
786,4
787,4
788,4
789,4
790,4
790,5
791,4
792,4
793,4
794,4
795,4
795,5
796,4
796,5
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,4
809,4
810,4
811,4
812,4
813,4
814,4
815,4
816,4
817,4
818,4
819,4
819,5
820,4
820,5
821,4
821,5
822,4
823,4
824,4
825,4
826,4
827,4
828,4
829,4
830,4
831,4
832,4
833,4
833,6
833,9
834,4
835,4
836,4
837,4
838,4
839,4
840,4
841,5
842,5
843,5
844,5
845,5
846,5
847,5
848,5
848,9
849,5
850,5
851,5
852,5
853,5
854,5
855,5
856,5
857,5
857,6
858,5
858,6
859,5
859,6
860,5
860,6
861,5
861,6
862,5
862,6
863,5
863,6
864,5
864,6
865,5
865,6
866,5
866,6
867,5
867,6
868,5
868,7
869,6
870,6
871,6
871,7
872,6
873,6
874,6
875,6
875,7
876,6
877,6
878,6
879,6
879,7
880,6
881,6
882,6
883,6
883,7
884,6
885,6
886,6
887,6
887,7
888,6
889,6
890,6
891,6
891,7
892,6
893,6
894,6
895,6
896,6
897,6
898,6
899,6
900,6
901,6
902,6
903,6
903,8
904,6
905,6
906,6
907,6
907,9
908,6
909,6
910,6
911,6
912,6
913,6
914,6
915,6
916,6
917,6
918,6
918,9
919,6
920,6
920,7
921,6
921,7
922,6
922,7
923,6
924,6
925,6
926,6
927,6
928,6
929,6
930,6
931,6
932,6
933,6
934,6
935,6
936,6
937,6
938,6
939,6
940,6
941,6
942,6
943,6
944,6
945,6
946,6
947,6
948,6
949,6
950,6
951,6
952,6
953,6
954,6
955,6
956,6
957,6
958,6
959,6
960,6
961,6
962,6
963,6
964,6
965,6
966,7
967,7
968,7
969,7
970,7
971,7
972,7
973,7
974,7
975,7
976,7
977,7
978,7
979,7
980,7
981,7
982,7
983,7
984,7
985,7
986,7
987,7
988,7
989,7
990,7
991,7
992,7
993,7
994,7
995,7
996,7
997,7
998,7
998,9
999,7
1000,7
1001,7
1002,7
1003,7
1004,7
1004,9
1005,7
1005,9
1006,7
1007,7
1008,7
1009,7
1010,7
1011,7
1012,7
1013,7
1014,7
1015,7
1016,7
1017,7
1018,7
1019,7
1020,7
1021,7
1022,7
1023,7
1024,7
1025,7
1026,7
1027,7
1028,7
1029,7
1030,7
1031,7
1032,7
1033,7
1034,7
1035,7
1036,7
1037,7
1038,7
1039,7
1040,7
1041,7
1042,7
1043,7
1044,7
1045,7
1046,7
1047,7
1048,7
1049,7
1050,7
1051,7
1052,8
1053,8
1054,8
1055,8
1056,8
1057,8
1058,8
1058,9
1059,8
1060,8
1061,8
1062,8
1063,8
1064,8
1065,8
1066,8
1067,8
1068,8
1069,8
1070,8
1071,8
1072,8
1073,8
1074,8
1075,8
1076,8
1077,8
1078,8
1079,8
1079,9
1080,8
1081,8
1082,8
1083,8
1084,8
1085,8
1085,9
1086,8
1087,8
1088,8
1089,8
1090,8
1091,8
1092,8
1093,8
1094,8
1095,8
1096,8
1097,8
1098,8
1099,8
1100,8
1101,8
1102,8
1103,8
1104,8
1105,8
1106,8
1107,8
1108,8
1109,8
1110,8
1111,8
1112,8
1113,8
1114,8
1115,8
1116,8
1117,8
1118,8
1119,8
1120,8
1121,8
1122,8
1123,8
1124,8
1125,8
1126,8
1127,8
1128,8
1129,8
1130,8
1131,8
1132,8
1133,8
1134,8
1135,8
1136,8
1137,8
1138,8
1139,8
1140,8
1141,8
1142,8
1143,8
1144,8
1145,8
1146,8
1147,8
1148,8
1149,8
1150,8
1151,8
1152,8
1153,8
1154,8
1155,8
1156,8
1157,8
1158,8
1159,8
1160,8
1161,8
1162,8
1163,8
1164,8
1165,8
1166,8
1167,8
1168,8
1169,8
1170,8
1171,8
1172,8
1173,8
1174,8
1175,8
1176,8
1177,8
1178,8
1179,8
1180,8
1181,8
1182,8
1183,8
1184,8
1185,8
1186,8
1187,8
1188,8
1189,8
1190,8
1191,8
1192,8
1193,8
1194,8
1195,8
1196,8
1197,8
1198,8
1199,8
1200,8
1201,8
1202,8
1203,8
1204,8
1205,8
1206,8
1207,8
1208,8
1209,8
1210,8
1211,8
1212,8
1213,8
1214,8
1215,8
1216,8
1217,8
1218,8
1219,8
1220,8
1221,8
1222,8
1223,8
1224,8
1225,9
1226,9
1227,9
1228,9
1229,9
1230,9
1231,9
1232,9
1233,9
1234,9
1235,9
1236,9
1237,9
1238,9
1239,9
1240,9
1241,9
1242,9
1243,9
1244,9
1245,9
1246,9
1247,9
1248,9
1249,9
1250,9
1251,9
1252,9
1253,9
1254,9
1255,9
1256,9
1257,9
1258,9
1259,9
1260,9
1261,9
1262,9
1263,9
1264,9
1265,9
1266,9
1267,9
1268,9
1269,9
1270,9
1271,9
1272,9
1273,9
1274,9
1275,9
1276,9
1277,9
1278,9
1279,9
1280,9
1281,9
1282,9
1283,9
1284,9
1285,9
1286,9
1287,9
1288,9
1289,9
1290,9
1291,9
1292,9
1293,9
1294,9
1295,9
1296,9
1297,9
1298,9
1299,9
1300,9
1301,9
1302,9
1303,9
1304,9
1305,9
1306,9
1307,9
1308,9
1309,9
1310,9
1311,9
1312,9
1313,9
1314,9
1315,9
1316,9
1317,9
1318,9
1319,9
1320,9
1321,9
1322,9
1323,9
1324,9
1325,9
1326,9
1327,9
1328,9
1329,9
1330,9
1331,9
1332,9
1333,9
1334,9
1335,9
1336,9
1337,9
1338,9
1339,9
1340,9
1341,9
1342,9
